"IncomeE","Majority","LUOF_logical","Income10k","White","Black","No_Majority","Latino","Decile"
55433,"Hispanic/Latino",0,5.5433,0,0,0,1,4
44972,"White",0,4.4972,1,0,0,0,3
52786,"White",1,5.2786,1,0,0,0,4
72012,"Hispanic/Latino",0,7.2012,0,0,0,1,7
61837,"Hispanic/Latino",0,6.1837,0,0,0,1,5
45792,"Hispanic/Latino",0,4.5792,0,0,0,1,3
39444,"Hispanic/Latino",0,3.9444,0,0,0,1,2
79554,"Hispanic/Latino",0,7.9554,0,0,0,1,7
77792,"No Majority",1,7.7792,0,0,1,0,7
64131,"No Majority",0,6.4131,0,0,1,0,6
223817,"White",0,22.3817,1,0,0,0,10
103598,"White",0,10.3598,1,0,0,0,9
101758,"White",0,10.1758,1,0,0,0,9
88313,"White",0,8.8313,1,0,0,0,8
219250,"White",0,21.925,1,0,0,0,10
35943,"No Majority",1,3.5943,0,0,1,0,2
41449,"White",0,4.1449,1,0,0,0,2
47755,"White",0,4.7755,1,0,0,0,3
38750,"Hispanic/Latino",0,3.875,0,0,0,1,2
59861,"White",0,5.9861,1,0,0,0,5
40912,"Hispanic/Latino",0,4.0912,0,0,0,1,2
106731,"Hispanic/Latino",0,10.6731,0,0,0,1,9
75066,"Hispanic/Latino",0,7.5066,0,0,0,1,7
55349,"Hispanic/Latino",0,5.5349,0,0,0,1,4
55760,"Hispanic/Latino",1,5.576,0,0,0,1,5
60389,"White",0,6.0389,1,0,0,0,5
65469,"White",0,6.5469,1,0,0,0,6
40698,"Hispanic/Latino",0,4.0698,0,0,0,1,2
32127,"Hispanic/Latino",0,3.2127,0,0,0,1,1
47234,"White",0,4.7234,1,0,0,0,3
37139,"White",0,3.7139,1,0,0,0,2
32026,"White",0,3.2026,1,0,0,0,1
49931,"White",0,4.9931,1,0,0,0,4
107153,"White",0,10.7153,1,0,0,0,9
115883,"White",0,11.5883,1,0,0,0,10
"NA","White",0,"NA",1,0,0,0,""
51392,"White",0,5.1392,1,0,0,0,4
80542,"White",0,8.0542,1,0,0,0,8
72188,"White",0,7.2188,1,0,0,0,7
56972,"White",0,5.6972,1,0,0,0,5
147455,"White",0,14.7455,1,0,0,0,10
88382,"White",0,8.8382,1,0,0,0,8
55128,"White",0,5.5128,1,0,0,0,4
42007,"No Majority",0,4.2007,0,0,1,0,2
95074,"White",0,9.5074,1,0,0,0,9
60634,"White",0,6.0634,1,0,0,0,5
80427,"White",0,8.0427,1,0,0,0,8
176302,"No Majority",0,17.6302,0,0,1,0,10
"NA","White",0,"NA",1,0,0,0,""
137649,"No Majority",1,13.7649,0,0,1,0,10
104236,"White",0,10.4236,1,0,0,0,9
59621,"White",0,5.9621,1,0,0,0,5
63318,"White",0,6.3318,1,0,0,0,6
85820,"White",0,8.582,1,0,0,0,8
58886,"White",0,5.8886,1,0,0,0,5
48153,"No Majority",0,4.8153,0,0,1,0,3
56573,"White",0,5.6573,1,0,0,0,5
36731,"No Majority",0,3.6731,0,0,1,0,2
62857,"Hispanic/Latino",0,6.2857,0,0,0,1,6
48842,"No Majority",0,4.8842,0,0,1,0,3
40558,"White",0,4.0558,1,0,0,0,2
60893,"White",0,6.0893,1,0,0,0,5
24503,"Hispanic/Latino",0,2.4503,0,0,0,1,1
24163,"Hispanic/Latino",0,2.4163,0,0,0,1,1
56389,"No Majority",0,5.6389,0,0,1,0,5
54894,"White",0,5.4894,1,0,0,0,4
62723,"Hispanic/Latino",0,6.2723,0,0,0,1,6
64107,"White",0,6.4107,1,0,0,0,6
28591,"Hispanic/Latino",0,2.8591,0,0,0,1,1
50868,"Hispanic/Latino",0,5.0868,0,0,0,1,4
47684,"Hispanic/Latino",1,4.7684,0,0,0,1,3
54286,"White",0,5.4286,1,0,0,0,4
47813,"White",0,4.7813,1,0,0,0,3
85906,"White",0,8.5906,1,0,0,0,8
82557,"White",0,8.2557,1,0,0,0,8
82083,"White",0,8.2083,1,0,0,0,8
74798,"Hispanic/Latino",0,7.4798,0,0,0,1,7
74973,"White",0,7.4973,1,0,0,0,7
50733,"White",0,5.0733,1,0,0,0,4
42458,"No Majority",0,4.2458,0,0,1,0,2
95632,"White",0,9.5632,1,0,0,0,9
81250,"Hispanic/Latino",0,8.125,0,0,0,1,8
48360,"Hispanic/Latino",0,4.836,0,0,0,1,3
108715,"White",0,10.8715,1,0,0,0,9
107785,"White",0,10.7785,1,0,0,0,9
120272,"White",0,12.0272,1,0,0,0,10
67839,"White",0,6.7839,1,0,0,0,6
46715,"White",0,4.6715,1,0,0,0,3
60000,"White",0,6,1,0,0,0,5
106369,"White",0,10.6369,1,0,0,0,9
46020,"White",0,4.602,1,0,0,0,3
47837,"White",0,4.7837,1,0,0,0,3
49724,"White",0,4.9724,1,0,0,0,3
55590,"White",0,5.559,1,0,0,0,4
55105,"Hispanic/Latino",0,5.5105,0,0,0,1,4
76637,"Hispanic/Latino",0,7.6637,0,0,0,1,7
101506,"Hispanic/Latino",0,10.1506,0,0,0,1,9
80956,"White",1,8.0956,1,0,0,0,8
28218,"Hispanic/Latino",0,2.8218,0,0,0,1,1
59107,"White",0,5.9107,1,0,0,0,5
50039,"White",0,5.0039,1,0,0,0,4
93760,"White",0,9.376,1,0,0,0,9
70063,"White",0,7.0063,1,0,0,0,6
72587,"White",0,7.2587,1,0,0,0,7
71609,"White",0,7.1609,1,0,0,0,7
34305,"White",0,3.4305,1,0,0,0,1
20863,"White",0,2.0863,1,0,0,0,1
3901,"White",0,0.3901,1,0,0,0,1
41116,"Hispanic/Latino",0,4.1116,0,0,0,1,2
31927,"No Majority",0,3.1927,0,0,1,0,1
48906,"Hispanic/Latino",0,4.8906,0,0,0,1,3
41731,"White",0,4.1731,1,0,0,0,2
59859,"White",0,5.9859,1,0,0,0,5
36964,"White",0,3.6964,1,0,0,0,2
49674,"White",0,4.9674,1,0,0,0,3
61963,"Hispanic/Latino",0,6.1963,0,0,0,1,5
37733,"Hispanic/Latino",0,3.7733,0,0,0,1,2
46250,"Hispanic/Latino",0,4.625,0,0,0,1,3
44435,"Hispanic/Latino",0,4.4435,0,0,0,1,3
49095,"White",0,4.9095,1,0,0,0,3
45789,"White",0,4.5789,1,0,0,0,3
70000,"Hispanic/Latino",0,7,0,0,0,1,6
73796,"White",0,7.3796,1,0,0,0,7
81776,"White",0,8.1776,1,0,0,0,8
182829,"White",0,18.2829,1,0,0,0,10
109519,"White",0,10.9519,1,0,0,0,9
116111,"White",0,11.6111,1,0,0,0,10
54926,"White",0,5.4926,1,0,0,0,4
55046,"Hispanic/Latino",0,5.5046,0,0,0,1,4
80515,"White",0,8.0515,1,0,0,0,8
87813,"White",0,8.7813,1,0,0,0,8
111948,"White",0,11.1948,1,0,0,0,9
57153,"White",0,5.7153,1,0,0,0,5
66696,"White",0,6.6696,1,0,0,0,6
94650,"White",0,9.465,1,0,0,0,9
70030,"Hispanic/Latino",0,7.003,0,0,0,1,6
89450,"No Majority",0,8.945,0,0,1,0,8
78235,"Hispanic/Latino",0,7.8235,0,0,0,1,7
66018,"No Majority",0,6.6018,0,0,1,0,6
92500,"White",0,9.25,1,0,0,0,8
186367,"White",0,18.6367,1,0,0,0,10
56913,"Hispanic/Latino",0,5.6913,0,0,0,1,5
127574,"White",0,12.7574,1,0,0,0,10
140481,"White",0,14.0481,1,0,0,0,10
128203,"White",0,12.8203,1,0,0,0,10
64518,"No Majority",0,6.4518,0,0,1,0,6
53011,"White",0,5.3011,1,0,0,0,4
43004,"White",0,4.3004,1,0,0,0,3
50860,"White",0,5.086,1,0,0,0,4
146313,"White",0,14.6313,1,0,0,0,10
88608,"White",0,8.8608,1,0,0,0,8
89643,"White",0,8.9643,1,0,0,0,8
47546,"White",0,4.7546,1,0,0,0,3
11058,"White",1,1.1058,1,0,0,0,1
63654,"White",0,6.3654,1,0,0,0,6
41202,"White",0,4.1202,1,0,0,0,2
76161,"White",0,7.6161,1,0,0,0,7
54527,"White",0,5.4527,1,0,0,0,4
50278,"White",0,5.0278,1,0,0,0,4
71868,"White",1,7.1868,1,0,0,0,7
43799,"No Majority",0,4.3799,0,0,1,0,3
65052,"White",0,6.5052,1,0,0,0,6
48249,"Black",0,4.8249,0,1,0,0,3
53507,"White",0,5.3507,1,0,0,0,4
86930,"White",0,8.693,1,0,0,0,8
70974,"No Majority",0,7.0974,0,0,1,0,7
95333,"No Majority",1,9.5333,0,0,1,0,9
73271,"No Majority",0,7.3271,0,0,1,0,7
65402,"White",0,6.5402,1,0,0,0,6
73484,"No Majority",0,7.3484,0,0,1,0,7
76719,"White",0,7.6719,1,0,0,0,7
62167,"White",0,6.2167,1,0,0,0,5
77000,"White",0,7.7,1,0,0,0,7
59037,"Hispanic/Latino",0,5.9037,0,0,0,1,5
89637,"White",0,8.9637,1,0,0,0,8
58031,"Hispanic/Latino",0,5.8031,0,0,0,1,5
51493,"White",1,5.1493,1,0,0,0,4
51987,"White",0,5.1987,1,0,0,0,4
56672,"White",0,5.6672,1,0,0,0,5
68083,"White",0,6.8083,1,0,0,0,6
67519,"White",0,6.7519,1,0,0,0,6
21140,"Hispanic/Latino",0,2.114,0,0,0,1,1
34771,"Hispanic/Latino",0,3.4771,0,0,0,1,1
39961,"Hispanic/Latino",0,3.9961,0,0,0,1,2
43036,"Hispanic/Latino",0,4.3036,0,0,0,1,3
18423,"Hispanic/Latino",0,1.8423,0,0,0,1,1
32321,"Hispanic/Latino",0,3.2321,0,0,0,1,1
37044,"Hispanic/Latino",0,3.7044,0,0,0,1,2
43596,"Hispanic/Latino",0,4.3596,0,0,0,1,3
111081,"No Majority",0,11.1081,0,0,1,0,9
86707,"No Majority",0,8.6707,0,0,1,0,8
59189,"White",0,5.9189,1,0,0,0,5
"NA","Hispanic/Latino",0,"NA",0,0,0,1,""
70078,"White",0,7.0078,1,0,0,0,6
70804,"White",0,7.0804,1,0,0,0,7
19428,"Hispanic/Latino",0,1.9428,0,0,0,1,1
65605,"Hispanic/Latino",0,6.5605,0,0,0,1,6
62443,"Hispanic/Latino",0,6.2443,0,0,0,1,5
"NA","Hispanic/Latino",0,"NA",0,0,0,1,""
32969,"Hispanic/Latino",1,3.2969,0,0,0,1,1
50601,"Hispanic/Latino",0,5.0601,0,0,0,1,4
52206,"Hispanic/Latino",0,5.2206,0,0,0,1,4
37931,"Hispanic/Latino",0,3.7931,0,0,0,1,2
28520,"Hispanic/Latino",0,2.852,0,0,0,1,1
89211,"Hispanic/Latino",0,8.9211,0,0,0,1,8
60236,"Hispanic/Latino",0,6.0236,0,0,0,1,5
26896,"Hispanic/Latino",0,2.6896,0,0,0,1,1
55711,"Hispanic/Latino",0,5.5711,0,0,0,1,5
47447,"Hispanic/Latino",0,4.7447,0,0,0,1,3
48681,"Hispanic/Latino",0,4.8681,0,0,0,1,3
26680,"Hispanic/Latino",0,2.668,0,0,0,1,1
75033,"Hispanic/Latino",0,7.5033,0,0,0,1,7
17909,"Hispanic/Latino",0,1.7909,0,0,0,1,1
33676,"Hispanic/Latino",0,3.3676,0,0,0,1,1
50156,"Hispanic/Latino",0,5.0156,0,0,0,1,4
66298,"White",0,6.6298,1,0,0,0,6
"NA","Black",1,"NA",0,1,0,0,""
123523,"White",0,12.3523,1,0,0,0,10
61528,"White",0,6.1528,1,0,0,0,5
35965,"No Majority",1,3.5965,0,0,1,0,2
27111,"No Majority",0,2.7111,0,0,1,0,1
30461,"White",0,3.0461,1,0,0,0,1
72917,"No Majority",0,7.2917,0,0,1,0,7
54812,"No Majority",0,5.4812,0,0,1,0,4
70945,"White",0,7.0945,1,0,0,0,7
27008,"Hispanic/Latino",0,2.7008,0,0,0,1,1
29487,"White",0,2.9487,1,0,0,0,1
81875,"White",0,8.1875,1,0,0,0,8
69886,"White",0,6.9886,1,0,0,0,6
94106,"White",0,9.4106,1,0,0,0,9
72250,"White",0,7.225,1,0,0,0,7
48848,"White",0,4.8848,1,0,0,0,3
70156,"White",0,7.0156,1,0,0,0,6
70907,"White",0,7.0907,1,0,0,0,7
40825,"Hispanic/Latino",1,4.0825,0,0,0,1,2
51360,"Hispanic/Latino",0,5.136,0,0,0,1,4
45529,"Hispanic/Latino",0,4.5529,0,0,0,1,3
39280,"Hispanic/Latino",0,3.928,0,0,0,1,2
36332,"Hispanic/Latino",0,3.6332,0,0,0,1,2
50862,"Hispanic/Latino",0,5.0862,0,0,0,1,4
46921,"Hispanic/Latino",0,4.6921,0,0,0,1,3
80208,"Hispanic/Latino",0,8.0208,0,0,0,1,8
112353,"Hispanic/Latino",0,11.2353,0,0,0,1,9
129375,"White",0,12.9375,1,0,0,0,10
60150,"White",0,6.015,1,0,0,0,5
79276,"White",0,7.9276,1,0,0,0,7
95108,"White",0,9.5108,1,0,0,0,9
79886,"White",0,7.9886,1,0,0,0,7
85083,"White",0,8.5083,1,0,0,0,8
91250,"White",0,9.125,1,0,0,0,8
58529,"No Majority",0,5.8529,0,0,1,0,5
44767,"Hispanic/Latino",0,4.4767,0,0,0,1,3
57953,"White",0,5.7953,1,0,0,0,5
64110,"White",0,6.411,1,0,0,0,6
67500,"White",0,6.75,1,0,0,0,6
82660,"White",0,8.266,1,0,0,0,8
69043,"White",0,6.9043,1,0,0,0,6
51480,"White",1,5.148,1,0,0,0,4
38054,"No Majority",0,3.8054,0,0,1,0,2
85978,"White",0,8.5978,1,0,0,0,8
108448,"No Majority",1,10.8448,0,0,1,0,9
62218,"No Majority",0,6.2218,0,0,1,0,5
126750,"No Majority",0,12.675,0,0,1,0,10
105082,"No Majority",0,10.5082,0,0,1,0,9
90439,"No Majority",0,9.0439,0,0,1,0,8
94048,"Black",0,9.4048,0,1,0,0,9
141422,"No Majority",1,14.1422,0,0,1,0,10
81736,"No Majority",0,8.1736,0,0,1,0,8
118187,"White",0,11.8187,1,0,0,0,10
33396,"Hispanic/Latino",0,3.3396,0,0,0,1,1
17695,"Hispanic/Latino",0,1.7695,0,0,0,1,1
47188,"Hispanic/Latino",0,4.7188,0,0,0,1,3
38542,"No Majority",0,3.8542,0,0,1,0,2
60189,"White",0,6.0189,1,0,0,0,5
53554,"White",0,5.3554,1,0,0,0,4
62919,"Hispanic/Latino",0,6.2919,0,0,0,1,6
63401,"White",0,6.3401,1,0,0,0,6
42178,"White",0,4.2178,1,0,0,0,2
50283,"White",0,5.0283,1,0,0,0,4
47034,"White",0,4.7034,1,0,0,0,3
46917,"White",0,4.6917,1,0,0,0,3
53456,"White",0,5.3456,1,0,0,0,4
44406,"White",0,4.4406,1,0,0,0,3
60833,"White",0,6.0833,1,0,0,0,5
54424,"White",0,5.4424,1,0,0,0,4
36163,"White",0,3.6163,1,0,0,0,2
68921,"Hispanic/Latino",0,6.8921,0,0,0,1,6
28194,"Hispanic/Latino",1,2.8194,0,0,0,1,1
43902,"Hispanic/Latino",0,4.3902,0,0,0,1,3
43281,"Hispanic/Latino",0,4.3281,0,0,0,1,3
51060,"Hispanic/Latino",0,5.106,0,0,0,1,4
67106,"White",0,6.7106,1,0,0,0,6
36635,"Black",0,3.6635,0,1,0,0,2
53922,"Hispanic/Latino",0,5.3922,0,0,0,1,4
50483,"No Majority",0,5.0483,0,0,1,0,4
139534,"White",0,13.9534,1,0,0,0,10
103864,"White",0,10.3864,1,0,0,0,9
40643,"Hispanic/Latino",0,4.0643,0,0,0,1,2
207557,"White",0,20.7557,1,0,0,0,10
35972,"White",0,3.5972,1,0,0,0,2
52000,"White",0,5.2,1,0,0,0,4
65234,"White",0,6.5234,1,0,0,0,6
63036,"White",0,6.3036,1,0,0,0,6
102625,"No Majority",0,10.2625,0,0,1,0,9
51774,"White",0,5.1774,1,0,0,0,4
66513,"Hispanic/Latino",0,6.6513,0,0,0,1,6
57589,"White",0,5.7589,1,0,0,0,5
75638,"White",0,7.5638,1,0,0,0,7
77891,"White",0,7.7891,1,0,0,0,7
96528,"White",0,9.6528,1,0,0,0,9
132660,"No Majority",0,13.266,0,0,1,0,10
94095,"White",0,9.4095,1,0,0,0,9
108696,"White",0,10.8696,1,0,0,0,9
92370,"White",0,9.237,1,0,0,0,8
52993,"No Majority",0,5.2993,0,0,1,0,4
43695,"No Majority",0,4.3695,0,0,1,0,3
54960,"White",0,5.496,1,0,0,0,4
29720,"Hispanic/Latino",0,2.972,0,0,0,1,1
45859,"White",0,4.5859,1,0,0,0,3
99813,"White",0,9.9813,1,0,0,0,9
51107,"Hispanic/Latino",0,5.1107,0,0,0,1,4
40000,"No Majority",0,4,0,0,1,0,2
75965,"Hispanic/Latino",0,7.5965,0,0,0,1,7
81267,"White",0,8.1267,1,0,0,0,8
53619,"White",0,5.3619,1,0,0,0,4
90658,"White",0,9.0658,1,0,0,0,8
61750,"No Majority",1,6.175,0,0,1,0,5
119038,"White",0,11.9038,1,0,0,0,10
101471,"White",0,10.1471,1,0,0,0,9
70365,"White",0,7.0365,1,0,0,0,7
"NA","No Majority",0,"NA",0,0,1,0,""
136055,"White",0,13.6055,1,0,0,0,10
101942,"White",0,10.1942,1,0,0,0,9
142658,"White",0,14.2658,1,0,0,0,10
124155,"White",0,12.4155,1,0,0,0,10
102405,"White",0,10.2405,1,0,0,0,9
52949,"No Majority",0,5.2949,0,0,1,0,4
52083,"Hispanic/Latino",0,5.2083,0,0,0,1,4
78950,"White",0,7.895,1,0,0,0,7
36042,"No Majority",0,3.6042,0,0,1,0,2
48507,"Hispanic/Latino",0,4.8507,0,0,0,1,3
46609,"No Majority",0,4.6609,0,0,1,0,3
64412,"White",0,6.4412,1,0,0,0,6
43750,"White",0,4.375,1,0,0,0,3
72360,"White",0,7.236,1,0,0,0,7
87902,"White",0,8.7902,1,0,0,0,8
122000,"White",0,12.2,1,0,0,0,10
129293,"White",0,12.9293,1,0,0,0,10
204250,"White",0,20.425,1,0,0,0,10
181232,"No Majority",0,18.1232,0,0,1,0,10
99545,"White",0,9.9545,1,0,0,0,9
80317,"White",0,8.0317,1,0,0,0,8
115764,"White",0,11.5764,1,0,0,0,10
85875,"White",0,8.5875,1,0,0,0,8
119464,"White",1,11.9464,1,0,0,0,10
30199,"Black",0,3.0199,0,1,0,0,1
40959,"White",1,4.0959,1,0,0,0,2
114645,"White",0,11.4645,1,0,0,0,9
47451,"Hispanic/Latino",0,4.7451,0,0,0,1,3
72250,"No Majority",0,7.225,0,0,1,0,7
29675,"Black",0,2.9675,0,1,0,0,1
71524,"No Majority",0,7.1524,0,0,1,0,7
116420,"Hispanic/Latino",0,11.642,0,0,0,1,10
50313,"White",1,5.0313,1,0,0,0,4
45299,"Hispanic/Latino",0,4.5299,0,0,0,1,3
47123,"No Majority",0,4.7123,0,0,1,0,3
60781,"White",0,6.0781,1,0,0,0,5
141086,"White",0,14.1086,1,0,0,0,10
203528,"White",0,20.3528,1,0,0,0,10
76696,"White",0,7.6696,1,0,0,0,7
100417,"No Majority",0,10.0417,0,0,1,0,9
103524,"White",0,10.3524,1,0,0,0,9
48750,"Hispanic/Latino",0,4.875,0,0,0,1,3
26624,"Hispanic/Latino",0,2.6624,0,0,0,1,1
71861,"White",0,7.1861,1,0,0,0,7
104779,"No Majority",0,10.4779,0,0,1,0,9
48458,"Hispanic/Latino",0,4.8458,0,0,0,1,3
55000,"Hispanic/Latino",0,5.5,0,0,0,1,4
31357,"No Majority",0,3.1357,0,0,1,0,1
26789,"Hispanic/Latino",0,2.6789,0,0,0,1,1
27900,"Hispanic/Latino",0,2.79,0,0,0,1,1
142542,"White",0,14.2542,1,0,0,0,10
45349,"No Majority",0,4.5349,0,0,1,0,3
70118,"No Majority",0,7.0118,0,0,1,0,6
61723,"No Majority",0,6.1723,0,0,1,0,5
117037,"No Majority",0,11.7037,0,0,1,0,10
114241,"White",0,11.4241,1,0,0,0,9
112943,"No Majority",0,11.2943,0,0,1,0,9
50167,"Hispanic/Latino",0,5.0167,0,0,0,1,4
96470,"Hispanic/Latino",0,9.647,0,0,0,1,9
217361,"White",0,21.7361,1,0,0,0,10
64205,"White",0,6.4205,1,0,0,0,6
71354,"White",0,7.1354,1,0,0,0,7
72988,"No Majority",0,7.2988,0,0,1,0,7
75534,"Hispanic/Latino",0,7.5534,0,0,0,1,7
86319,"Hispanic/Latino",0,8.6319,0,0,0,1,8
129412,"White",0,12.9412,1,0,0,0,10
175197,"White",0,17.5197,1,0,0,0,10
64610,"Hispanic/Latino",0,6.461,0,0,0,1,6
52059,"White",0,5.2059,1,0,0,0,4
60563,"White",0,6.0563,1,0,0,0,5
81905,"White",0,8.1905,1,0,0,0,8
69330,"No Majority",0,6.933,0,0,1,0,6
61105,"No Majority",0,6.1105,0,0,1,0,5
83544,"Hispanic/Latino",0,8.3544,0,0,0,1,8
68425,"No Majority",0,6.8425,0,0,1,0,6
37386,"Hispanic/Latino",1,3.7386,0,0,0,1,2
63997,"No Majority",0,6.3997,0,0,1,0,6
43932,"No Majority",0,4.3932,0,0,1,0,3
70735,"No Majority",0,7.0735,0,0,1,0,7
45069,"Hispanic/Latino",0,4.5069,0,0,0,1,3
55456,"No Majority",0,5.5456,0,0,1,0,4
119460,"No Majority",0,11.946,0,0,1,0,10
74808,"Hispanic/Latino",0,7.4808,0,0,0,1,7
121364,"No Majority",0,12.1364,0,0,1,0,10
54242,"No Majority",0,5.4242,0,0,1,0,4
102216,"White",0,10.2216,1,0,0,0,9
63295,"White",0,6.3295,1,0,0,0,6
56366,"No Majority",0,5.6366,0,0,1,0,5
57450,"White",0,5.745,1,0,0,0,5
44481,"No Majority",0,4.4481,0,0,1,0,3
49646,"No Majority",0,4.9646,0,0,1,0,3
95500,"White",0,9.55,1,0,0,0,9
86950,"No Majority",0,8.695,0,0,1,0,8
86545,"White",0,8.6545,1,0,0,0,8
80247,"Hispanic/Latino",0,8.0247,0,0,0,1,8
79688,"Hispanic/Latino",0,7.9688,0,0,0,1,7
101208,"No Majority",0,10.1208,0,0,1,0,9
75489,"No Majority",0,7.5489,0,0,1,0,7
145156,"White",0,14.5156,1,0,0,0,10
96835,"White",0,9.6835,1,0,0,0,9
88527,"White",0,8.8527,1,0,0,0,8
30835,"Hispanic/Latino",0,3.0835,0,0,0,1,1
99818,"No Majority",0,9.9818,0,0,1,0,9
84725,"No Majority",0,8.4725,0,0,1,0,8
43418,"No Majority",0,4.3418,0,0,1,0,3
75459,"No Majority",0,7.5459,0,0,1,0,7
77865,"No Majority",0,7.7865,0,0,1,0,7
24954,"Black",0,2.4954,0,1,0,0,1
27107,"Hispanic/Latino",0,2.7107,0,0,0,1,1
77052,"No Majority",0,7.7052,0,0,1,0,7
105458,"No Majority",0,10.5458,0,0,1,0,9
57400,"Hispanic/Latino",0,5.74,0,0,0,1,5
133909,"White",0,13.3909,1,0,0,0,10
49583,"No Majority",1,4.9583,0,0,1,0,3
73929,"No Majority",0,7.3929,0,0,1,0,7
142371,"White",0,14.2371,1,0,0,0,10
65601,"No Majority",0,6.5601,0,0,1,0,6
34663,"Hispanic/Latino",0,3.4663,0,0,0,1,1
105600,"White",0,10.56,1,0,0,0,9
112208,"White",0,11.2208,1,0,0,0,9
144052,"White",1,14.4052,1,0,0,0,10
121000,"White",0,12.1,1,0,0,0,10
87653,"No Majority",0,8.7653,0,0,1,0,8
84327,"White",0,8.4327,1,0,0,0,8
91302,"White",0,9.1302,1,0,0,0,8
54111,"Hispanic/Latino",0,5.4111,0,0,0,1,4
55375,"Black",0,5.5375,0,1,0,0,4
37028,"No Majority",1,3.7028,0,0,1,0,2
85852,"No Majority",0,8.5852,0,0,1,0,8
63340,"Hispanic/Latino",0,6.334,0,0,0,1,6
162083,"White",0,16.2083,1,0,0,0,10
83733,"Hispanic/Latino",0,8.3733,0,0,0,1,8
49812,"No Majority",0,4.9812,0,0,1,0,4
61863,"No Majority",0,6.1863,0,0,1,0,5
43873,"No Majority",0,4.3873,0,0,1,0,3
46182,"Black",0,4.6182,0,1,0,0,3
104167,"White",0,10.4167,1,0,0,0,9
63405,"No Majority",1,6.3405,0,0,1,0,6
58038,"Hispanic/Latino",0,5.8038,0,0,0,1,5
65326,"Hispanic/Latino",0,6.5326,0,0,0,1,6
71968,"No Majority",0,7.1968,0,0,1,0,7
60389,"White",0,6.0389,1,0,0,0,5
75673,"No Majority",0,7.5673,0,0,1,0,7
94514,"White",0,9.4514,1,0,0,0,9
91422,"No Majority",0,9.1422,0,0,1,0,8
109400,"White",0,10.94,1,0,0,0,9
65250,"No Majority",1,6.525,0,0,1,0,6
91815,"No Majority",0,9.1815,0,0,1,0,8
69554,"Hispanic/Latino",0,6.9554,0,0,0,1,6
45703,"White",0,4.5703,1,0,0,0,3
61468,"Hispanic/Latino",0,6.1468,0,0,0,1,5
44133,"No Majority",0,4.4133,0,0,1,0,3
53027,"White",0,5.3027,1,0,0,0,4
65095,"White",0,6.5095,1,0,0,0,6
51181,"Hispanic/Latino",0,5.1181,0,0,0,1,4
49280,"White",0,4.928,1,0,0,0,3
68287,"White",0,6.8287,1,0,0,0,6
73942,"White",0,7.3942,1,0,0,0,7
89951,"White",0,8.9951,1,0,0,0,8
54125,"White",0,5.4125,1,0,0,0,4
59113,"White",0,5.9113,1,0,0,0,5
34674,"Hispanic/Latino",1,3.4674,0,0,0,1,1
81715,"White",0,8.1715,1,0,0,0,8
76503,"White",0,7.6503,1,0,0,0,7
62335,"White",0,6.2335,1,0,0,0,5
67212,"No Majority",0,6.7212,0,0,1,0,6
76116,"White",0,7.6116,1,0,0,0,7
60995,"No Majority",1,6.0995,0,0,1,0,5
61891,"Hispanic/Latino",0,6.1891,0,0,0,1,5
63875,"White",0,6.3875,1,0,0,0,6
62459,"Hispanic/Latino",0,6.2459,0,0,0,1,5
154405,"White",0,15.4405,1,0,0,0,10
65694,"Hispanic/Latino",0,6.5694,0,0,0,1,6
104762,"No Majority",0,10.4762,0,0,1,0,9
60750,"Hispanic/Latino",0,6.075,0,0,0,1,5
73036,"White",0,7.3036,1,0,0,0,7
72536,"Black",0,7.2536,0,1,0,0,7
55153,"Black",0,5.5153,0,1,0,0,4
173056,"White",0,17.3056,1,0,0,0,10
32102,"Black",1,3.2102,0,1,0,0,1
83701,"No Majority",0,8.3701,0,0,1,0,8
112936,"Black",0,11.2936,0,1,0,0,9
49718,"Hispanic/Latino",1,4.9718,0,0,0,1,3
24688,"Black",0,2.4688,0,1,0,0,1
53493,"Hispanic/Latino",0,5.3493,0,0,0,1,4
66985,"No Majority",0,6.6985,0,0,1,0,6
103257,"No Majority",0,10.3257,0,0,1,0,9
83158,"White",0,8.3158,1,0,0,0,8
42112,"No Majority",0,4.2112,0,0,1,0,2
52595,"No Majority",0,5.2595,0,0,1,0,4
58698,"No Majority",0,5.8698,0,0,1,0,5
46177,"Hispanic/Latino",0,4.6177,0,0,0,1,3
99948,"No Majority",0,9.9948,0,0,1,0,9
33727,"Black",0,3.3727,0,1,0,0,1
37757,"Hispanic/Latino",1,3.7757,0,0,0,1,2
72679,"Black",0,7.2679,0,1,0,0,7
59141,"Hispanic/Latino",0,5.9141,0,0,0,1,5
123415,"White",0,12.3415,1,0,0,0,10
106346,"White",0,10.6346,1,0,0,0,9
77392,"No Majority",0,7.7392,0,0,1,0,7
127447,"White",0,12.7447,1,0,0,0,10
132059,"White",0,13.2059,1,0,0,0,10
62324,"White",0,6.2324,1,0,0,0,5
39588,"Hispanic/Latino",0,3.9588,0,0,0,1,2
57216,"Black",0,5.7216,0,1,0,0,5
73958,"No Majority",0,7.3958,0,0,1,0,7
75227,"No Majority",0,7.5227,0,0,1,0,7
65669,"Black",0,6.5669,0,1,0,0,6
65926,"Hispanic/Latino",0,6.5926,0,0,0,1,6
35651,"Hispanic/Latino",0,3.5651,0,0,0,1,2
88594,"No Majority",0,8.8594,0,0,1,0,8
110363,"White",0,11.0363,1,0,0,0,9
66875,"White",0,6.6875,1,0,0,0,6
