unique_id,race,race_imputed,imputation_probability,date,city,state,zip,county,agencies,highest_force,armed,weapon,aggressive,fleeing,intended_use_of_force,GEOID,NAME,IncomeE,IncomeM,Total_popE,Total_popM,NH_WhiteE,NH_WhiteM,NH_BlackE,NH_BlackM,NH_AsianE,NH_AsianM,Hisp_LatinoE,Hisp_LatinoM,income_tertile,income_quartile,income_quintiles,income_quintiles_nolab,income_sextile,income_septile,income_octile,income_nonile,income_decile,income_15_quant,income_ventile,income_50_quantiles,income_bins,income_bins_100,NH_WhiteP,NH_BlackP,NH_AsianP,Hisp_LatinoP,Majority
16855,White,White,NA,2015-11-04,San Diego,CA,92109,San Diego,San Diego Police Department,Gunshot,Unarmed,None,Sudden threatening movement,Fleeing/Foot,Deadly force,06073007907,"Census Tract 79.07, San Diego County, California",78607,14195,3462,461,2470,407,0,13,37,33,586,197,3,3,4th Quintile,4,5,5,6,7,7,11,14,35,138,69,0.7134604274985558,0,0.010687463893703062,0.16926632004621606,White
16856,Black,Black,NA,2015-11-04,Houston,TX,77004,Harris,Houston Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,48201312200,"Census Tract 3122, Harris County, Texas",25909,13596,1516,300,41,27,1349,267,0,14,126,136,1,1,1st Quintile,1,1,1,1,1,1,1,1,2,7,4,0.02704485488126649,0.8898416886543535,0,0.08311345646437995,Black
16857,Other/Unknown,Other/Unknown,NA,2015-11-04,Merced,CA,95340,Merced,University of California Merced Police Department,Gunshot,Armed,Edged weapon/Knife,Used weapon,Fleeing/Foot,Deadly force,06047001801,"Census Tract 18.01, Merced County, California",85000,35416,5867,597,1846,289,148,76,854,288,2811,552,3,3,4th Quintile,4,5,6,6,7,8,12,15,38,149,75,0.3146412135674109,0.025225839440940857,0.14555991136867225,0.47912050451678884,NA
16858,White,White,NA,2015-11-04,Springfield,MO,65803,Greene,Springfield Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Foot,Deadly force,29077002200,"Census Tract 22, Greene County, Missouri",38876,3663,5036,825,3615,526,208,120,0,17,720,499,1,1,1st Quintile,1,1,2,2,2,2,3,3,8,29,15,0.7178316123907863,0.04130262112787927,0,0.14297061159650518,White
16850,White,White,NA,2015-11-03,Marksville,LA,71351,Avoyelles,Avoyelles Parish Sheriff's Office,Gunshot,Unarmed,None,None,Not fleeing,Deadly force,22009030402,"Census Tract 304.02, Avoyelles Parish, Louisiana",20513,12236,3355,412,1216,265,1311,375,64,98,64,82,1,1,1st Quintile,1,1,1,1,1,1,1,1,1,3,2,0.3624441132637854,0.39076005961251864,0.019076005961251863,0.019076005961251863,NA
16849,Black,Black,NA,2015-11-02,Washington,DC,20020,District of Columbia,"Prince George's County Police Department, Forest Heights Police Department",Gunshot,Armed,Firearm/Gun,Used weapon,Fleeing/Vehicle,Deadly force,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",28743,2922,5615,970,44,69,5531,974,0,19,0,19,1,1,1st Quintile,1,1,1,1,1,1,1,2,3,11,6,0.007836153161175422,0.985040071237756,0,0,Black
16840,White,White,NA,2015-11-01,Hutchinson,MN,55350,McLeod,McLeod County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Struggled,Not fleeing,Deadly force,27085950401,"Census Tract 9504.01, McLeod County, Minnesota",56649,8933,5465,402,4935,426,10,16,69,76,289,210,2,2,3rd Quintile,3,3,3,4,4,5,7,9,21,83,42,0.9030192131747484,0.0018298261665141812,0.01262580054894785,0.05288197621225983,White
16841,White,White,NA,2015-11-01,Eureka,CA,95501,Humboldt,California Highway Patrol,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,06023000500,"Census Tract 5, Humboldt County, California",36184,5100,4361,632,2894,547,265,133,181,141,689,307,1,1,1st Quintile,1,1,1,1,2,2,2,3,6,23,12,0.6636092639302912,0.06076587938546205,0.04150424214629672,0.15799128640220134,White
16842,White,White,NA,2015-11-01,Council,ID,83612,Adams,Adams County Sheriff's Office,Gunshot,Armed,Firearm/Rifle,Used weapon,Not fleeing,Deadly force,16003950200,"Census Tract 9502, Adams County, Idaho",45375,6231,2562,194,2318,181,14,21,0,12,97,52,1,1,2nd Quintile,2,2,2,2,3,3,4,5,12,47,24,0.9047619047619048,0.00546448087431694,0,0.03786104605776737,White
16837,White,White,NA,2015-10-31,Colorado Springs,CO,80903,El Paso,Colorado Springs Police Department,Gunshot,Armed,Firearm/Rifle,Used weapon,Not fleeing,Deadly force,08041002300,"Census Tract 23, El Paso County, Colorado",41500,15683,2009,380,1533,302,113,89,10,12,227,112,1,1,1st Quintile,1,2,2,2,2,2,3,4,9,36,18,0.7630662020905923,0.05624688899950224,0.004977600796416127,0.11299153807864609,White
16838,Black,Black,NA,2015-10-31,Opelika,AL,36804,Lee,Opelika Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Vehicle,Deadly force,01081041702,"Census Tract 417.02, Lee County, Alabama",40591,12025,2918,667,1980,502,180,220,0,12,612,431,1,1,1st Quintile,1,1,2,2,2,2,3,4,9,33,17,0.67854694996573,0.061686086360520906,0,0.20973269362577107,White
16832,White,White,NA,2015-10-30,Fort Gibson,OK,74434,Muskogee,Cherokee County Sheriff's Office,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Fleeing/Foot,Deadly force,40021977701,"Census Tract 9777.01, Cherokee County, Oklahoma",58333,12912,3398,434,1617,302,55,78,119,52,210,104,2,2,3rd Quintile,3,3,4,4,4,5,7,9,22,88,44,0.475868157739847,0.016185991759858742,0.03502060035314891,0.06180105944673337,NA
16833,Hispanic/Latino,Hispanic/Latino,NA,2015-10-30,Mesquite,TX,75150,Dallas,"Mesquite Police Department, Texas Department of Public Safety",Gunshot,Armed,Firearm/Pellet gun,Brandished weapon,Fleeing/Vehicle,Deadly force,48113017812,"Census Tract 178.12, Dallas County, Texas",65778,5813,2125,225,1005,218,239,116,85,70,732,245,2,3,3rd Quintile,3,4,4,5,5,6,9,11,28,109,55,0.47294117647058825,0.11247058823529411,0.04,0.34447058823529414,NA
16834,White,White,NA,2015-10-30,Burkesville,KY,42717,Cumberland,"Kentucky State Police, U.S. Marshals Service",Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,21057950100,"Census Tract 9501, Cumberland County, Kentucky",36020,5697,4297,267,3905,303,158,61,18,33,76,25,1,1,1st Quintile,1,1,1,1,2,2,2,3,6,23,12,0.908773562950896,0.036769839422853154,0.004188969048173144,0.01768675820339772,White
16835,Black,Black,NA,2015-10-30,Houston,TX,77014,Harris,Houston Police Department,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,48201551101,"Census Tract 5511.01, Harris County, Texas",50500,24663,4522,818,272,209,1396,237,845,420,1930,687,1,2,2nd Quintile,2,2,3,3,3,4,5,7,16,63,32,0.06015037593984962,0.3087129588677576,0.18686421937195932,0.4268022998673153,NA
16836,Black,Black,NA,2015-10-30,Houston,TX,77014,Harris,Houston Police Department,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,48201551101,"Census Tract 5511.01, Harris County, Texas",50500,24663,4522,818,272,209,1396,237,845,420,1930,687,1,2,2nd Quintile,2,2,3,3,3,4,5,7,16,63,32,0.06015037593984962,0.3087129588677576,0.18686421937195932,0.4268022998673153,NA
16828,White,White,NA,2015-10-29,Hohenwald,TN,38462,Lewis,"Hohenwald Police Department, Lewis County Sheriff's Office",Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,47101970200,"Census Tract 9702, Lewis County, Tennessee",34654,2032,7943,428,7395,416,76,73,239,227,99,72,1,1,1st Quintile,1,1,1,1,1,1,2,2,5,20,10,0.9310084351000881,0.009568173234294347,0.030089386881530907,0.012463804607830795,White
16829,White,White,NA,2015-10-29,Old Town,FL,32680,Dixie,Dixie County Sheriff's Office,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,12029970104,"Census Tract 9701.04, Dixie County, Florida",41846,1268,3559,651,3371,667,37,38,0,14,52,68,1,1,1st Quintile,1,2,2,2,2,2,3,4,10,37,19,0.9471761730823265,0.010396178701882551,0,0.014610845743186288,White
16830,Black,Black,NA,2015-10-29,Columbus,OH,43232,Franklin,Columbus Division of Police,Gunshot,Armed,Firearm/Gun,Struggled,Not fleeing,Deadly force,39049009373,"Census Tract 93.73, Franklin County, Ohio",53663,8583,6495,971,1832,574,4048,924,15,17,322,234,2,2,2nd Quintile,2,3,3,3,4,4,6,8,19,74,37,0.2820631254811393,0.6232486528098538,0.0023094688221709007,0.049576597382602,Black
16825,White,White,NA,2015-10-28,Salem,OR,97302,Marion,Oregon State Police,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Vehicle,Deadly force,41047001000,"Census Tract 10, Marion County, Oregon",45090,4736,4629,769,2756,692,126,97,61,70,1283,346,1,1,2nd Quintile,2,2,2,2,3,3,4,5,12,46,23,0.5953769712680924,0.027219701879455604,0.013177792179736443,0.27716569453445666,White
16826,Black,Black,NA,2015-10-28,Jacksonville,FL,32211,Duval,Jacksonville Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,12031015502,"Census Tract 155.02, Duval County, Florida",27418,4619,4456,533,1310,246,2454,436,33,55,601,291,1,1,1st Quintile,1,1,1,1,1,1,1,1,3,9,5,0.29398563734290845,0.550718132854578,0.007405745062836625,0.13487432675044883,Black
16827,White,White,NA,2015-10-28,Smithville,MS,38870,Monroe,Monroe County Sheriff's Office,Gunshot,Armed,Firearm/Pellet gun,Used weapon,Not fleeing,Deadly force,28095950202,"Census Tract 9502.02, Monroe County, Mississippi",39797,10615,4456,568,2759,472,1526,350,0,14,171,190,1,1,1st Quintile,1,1,2,2,2,2,3,4,8,31,16,0.619165170556553,0.34245960502692996,0,0.038375224416517056,White
16822,Black,Black,NA,2015-10-27,San Diego,CA,92106,San Diego,San Diego Harbor Police Department,Gunshot,Unarmed,None,Struggled,Not fleeing,Deadly force,06073021402,"Census Tract 214.02, San Diego County, California",89531,39325,3016,1099,1865,439,0,13,58,61,992,1076,3,4,4th Quintile,4,5,6,7,7,8,12,16,39,156,78,0.618368700265252,0,0.019230769230769232,0.32891246684350134,White
16823,Black,Black,NA,2015-10-27,Savannah,GA,31415,Chatham,Savannah-Chatham Metropolitan Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,13051001200,"Census Tract 12, Chatham County, Georgia",14091,3175,2719,578,56,69,2642,589,0,14,20,24,1,1,1st Quintile,1,1,1,1,1,1,1,1,1,1,1,0.020595807282089002,0.9716807649871276,0,0.00735564545788893,Black
16817,Hispanic/Latino,Hispanic/Latino,NA,2015-10-26,Philadelphia,PA,19125,Philadelphia,Southeastern Pennsylvania Transportation Authority Transit Police Department,Tasered,Unarmed,None,Struggled,Not fleeing,Less-than-lethal force,42101016300,"Census Tract 163, Philadelphia County, Pennsylvania",19269,13611,3204,969,265,266,372,181,82,86,2483,890,1,1,1st Quintile,1,1,1,1,1,1,1,1,1,3,2,0.08270911360799,0.11610486891385768,0.025593008739076155,0.7749687890137328,Hispanic/Latino
16818,Black,Black,NA,2015-10-26,Washington,DC,20012,District of Columbia,Washington Metropolitan Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,11001001600,"Census Tract 16, District of Columbia, District of Columbia",178493,18203,5014,552,1180,200,3151,493,99,58,351,169,3,4,5th Quintile,5,6,7,8,9,10,15,20,50,198,99,0.2353410450737934,0.6284403669724771,0.01974471479856402,0.07000398883127244,Black
16819,Hispanic/Latino,Hispanic/Latino,NA,2015-10-26,Tampa,FL,33614,Hillsborough,Tampa Police Department,Gunshot,Unarmed,None,Struggled,Fleeing/Foot,Deadly force,12057011805,"Census Tract 118.05, Hillsborough County, Florida",56548,3354,4158,1111,1202,294,390,231,106,103,2294,1041,2,2,3rd Quintile,3,3,3,4,4,5,7,9,21,83,42,0.2890812890812891,0.09379509379509379,0.025493025493025494,0.5517075517075517,Hispanic/Latino
16820,Black,Black,NA,2015-10-26,Frederick,MD,21701,Frederick,Maryland State Police,Gunshot,Armed,Edged weapon/Knife,Reached to waist,Not fleeing,Deadly force,24021772200,"Census Tract 7722, Frederick County, Maryland",56616,5505,1543,261,1077,267,265,133,16,16,14,22,2,2,3rd Quintile,3,3,3,4,4,5,7,9,21,83,42,0.6979909267660401,0.17174335709656513,0.010369410239792612,0.009073233959818535,White
16809,White,White,NA,2015-10-24,Zanesville,OH,43701,Muskingum,Muskingum County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,39119912400,"Census Tract 9124, Muskingum County, Ohio",41827,9727,4550,589,4471,588,53,49,0,12,4,8,1,1,1st Quintile,1,2,2,2,2,2,3,4,10,37,19,0.9826373626373627,0.011648351648351648,0,8.791208791208791e-4,White
16810,Hispanic/Latino,Hispanic/Latino,NA,2015-10-24,Riverside,CA,92507,Riverside,California Highway Patrol,Gunshot,Armed,Firearm/Gun,Used weapon,Fleeing/Vehicle,Deadly force,06065042300,"Census Tract 423, Riverside County, California",75515,30773,9558,1532,1924,505,307,181,711,242,6478,1489,2,3,4th Quintile,4,4,5,6,6,7,10,14,33,132,66,0.2012973425402804,0.032119690311780705,0.0743879472693032,0.6777568528980958,Hispanic/Latino
16811,White,White,NA,2015-10-24,Talking Rock,GA,30175,Pickens,Pickens County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,13227050400,"Census Tract 504, Pickens County, Georgia",66188,9741,4039,528,3207,399,16,23,0,14,15,25,2,3,3rd Quintile,3,4,4,5,5,6,9,12,28,111,56,0.794008417925229,0.003961376578360981,0,0.0037137905422134194,White
16812,Black,Black,NA,2015-10-24,Cape Coral,FL,33909,Lee,Cape Coral Police Department,Gunshot,Armed,Firearm/Shotgun,Used weapon,Not fleeing,Deadly force,12071010113,"Census Tract 101.13, Lee County, Florida",78821,25436,2462,730,1857,562,27,46,0,14,518,391,3,3,4th Quintile,4,5,5,6,7,7,11,14,35,139,70,0.7542648253452477,0.010966693744922826,0,0.21039805036555645,White
16813,White,White,NA,2015-10-24,Sterling,AK,99672,Kenai Peninsula,Alaska State Troopers,Gunshot,Armed,Stun gun,Brandished weapon,Fleeing/Foot,Deadly force,02122000400,"Census Tract 4, Kenai Peninsula Borough, Alaska",79516,13192,6500,641,5713,638,81,108,144,120,155,86,3,3,4th Quintile,4,5,5,6,7,7,11,14,35,140,70,0.8789230769230769,0.012461538461538461,0.022153846153846152,0.023846153846153847,White
16814,Black,Black,NA,2015-10-24,Cathedral City,CA,92234,Riverside,Cathedral City Police Department,Gunshot,Armed,Blunt object/Binoculars,Advanced toward officer(s),Not fleeing,Deadly force,06065044907,"Census Tract 449.07, Riverside County, California",34953,4877,5143,789,685,302,13,32,57,49,4388,791,1,1,1st Quintile,1,1,1,1,1,2,2,3,6,21,11,0.13319074470153608,0.0025277075636787865,0.01108302547151468,0.8531985222632704,Hispanic/Latino
16815,White,White,NA,2015-10-24,Salem,WI,53168,Kenosha,Kenosha County Sheriff's Office,Gunshot,Armed,Firearm/Shotgun,Brandished weapon,Not fleeing,Deadly force,55059002905,"Census Tract 29.05, Kenosha County, Wisconsin",78504,7679,4061,293,3683,317,22,23,13,14,281,145,3,3,4th Quintile,4,5,5,6,7,7,11,14,35,138,69,0.9069194779610933,0.005417384880571288,0.0032011819748830337,0.06919477961093327,White
16816,White,White,NA,2015-10-24,New Paltz,NY,12561,Ulster,New Paltz Police Department,Gunshot,Armed,Firearm/Rifle,Used weapon,Not fleeing,Deadly force,36111953300,"Census Tract 9533, Ulster County, New York",108787,16835,4497,301,4025,323,61,78,12,15,204,117,3,4,5th Quintile,5,6,7,8,8,9,14,18,44,176,88,0.8950411385368023,0.013564598621303091,0.00266844563042028,0.04536357571714476,White
16801,White,White,NA,2015-10-22,Pine Top,KY,41843,Knott,Kentucky State Police,Gunshot,Uncertain,Uncertain,Sudden threatening movement,Not fleeing,Deadly force,21119960500,"Census Tract 9605, Knott County, Kentucky",32574,7474,3499,526,3399,537,65,47,0,12,12,18,1,1,1st Quintile,1,1,1,1,1,1,2,2,5,17,9,0.9714204058302373,0.018576736210345814,0,0.003429551300371535,White
16802,Black,Black,NA,2015-10-22,Shreveport,LA,71101,Caddo,Shreveport Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,22015010400,"Census Tract 104, Bossier Parish, Louisiana",21573,5665,1225,269,218,77,793,274,1,3,205,127,1,1,1st Quintile,1,1,1,1,1,1,1,1,1,4,2,0.17795918367346938,0.6473469387755102,8.163265306122449e-4,0.1673469387755102,Black
16803,Black,Black,NA,2015-10-22,Carmichael,CA,95608,Sacramento,Sacramento County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Vehicle,Deadly force,06067007603,"Census Tract 76.03, Sacramento County, California",52984,10949,2777,459,1987,350,164,134,62,58,319,253,2,2,2nd Quintile,2,3,3,3,4,4,6,8,18,71,36,0.7155203456967951,0.05905653583003241,0.022326251350378107,0.11487216420597768,White
16796,Hispanic/Latino,Hispanic/Latino,NA,2015-10-21,Corpus Christi,TX,78410,Nueces,Corpus Christi Police Department,Tasered,Unarmed,None,Struggled,Not fleeing,Less-than-lethal force,48355003603,"Census Tract 36.03, Nueces County, Texas",77453,17382,5204,793,1785,473,96,112,0,20,3288,698,3,3,4th Quintile,4,5,5,6,7,7,11,14,34,136,68,0.3430053804765565,0.018447348193697154,0,0.6318216756341276,Hispanic/Latino
16797,White,White,NA,2015-10-21,Kentwood,MI,49508,Kent,Kentwood Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,26081012703,"Census Tract 127.03, Kent County, Michigan",65324,8920,5914,1246,2452,291,2194,1205,249,218,678,364,2,3,3rd Quintile,3,4,4,5,5,6,9,11,27,108,54,0.41460940142035846,0.37098410551234356,0.04210348326006087,0.11464321947920189,NA
16798,Hispanic/Latino,Hispanic/Latino,NA,2015-10-21,Visalia,CA,93291,Tulare,Tulare County Sheriff's Office,Gunshot,Unarmed,None,Struggled,Fleeing/Foot,Deadly force,06107000901,"Census Tract 9.01, Tulare County, California",52425,28192,6365,1139,818,224,0,19,271,136,4815,969,2,2,2nd Quintile,2,3,3,3,4,4,6,7,18,70,35,0.12851531814611156,0,0.04257659073055774,0.7564807541241163,Hispanic/Latino
16799,Hispanic/Latino,Hispanic/Latino,NA,2015-10-21,Calexico,CA,92231,Imperial,U.S. Customs and Border Protection,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,06025012101,"Census Tract 121.01, Imperial County, California",28083,18858,2634,754,9,17,7,15,54,63,2564,738,1,1,1st Quintile,1,1,1,1,1,1,1,1,3,10,5,0.003416856492027335,0.0026575550493545936,0.02050113895216401,0.973424449506454,Hispanic/Latino
16790,White,White,NA,2015-10-20,Truth or Consequences,NM,87901,Sierra,Sierra County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,35051962401,"Census Tract 9624.01, Sierra County, New Mexico",44500,21091,2097,370,1554,309,0,13,0,13,496,233,1,1,2nd Quintile,2,2,2,2,2,3,4,5,12,45,23,0.7410586552217453,0,0,0.23652837386742967,White
16791,White,White,NA,2015-10-20,Wakarusa,KS,66546,Shawnee,Osage County Sheriff's Office,Tasered,Unarmed,None,Struggled,Not fleeing,Less-than-lethal force,20139010100,"Census Tract 101, Osage County, Kansas",62969,6186,4017,230,3681,247,39,52,31,22,150,59,2,3,3rd Quintile,3,4,4,5,5,6,8,11,26,102,51,0.9163554891710232,0.009708737864077669,0.007717201891959173,0.037341299477221805,White
16792,White,White,NA,2015-10-20,Louisville,KY,40222,Jefferson,Jeffersontown Police Department,Gunshot,Armed,Firearm/Pellet gun,Reached to waist,Fleeing/Foot,Deadly force,21111010707,"Census Tract 107.07, Jefferson County, Kentucky",93042,20182,3830,623,3071,600,115,99,425,238,71,64,3,4,4th Quintile,4,5,6,7,8,8,12,16,40,160,80,0.8018276762402089,0.030026109660574413,0.11096605744125326,0.018537859007832898,White
16793,Black,Black,NA,2015-10-20,San Diego,CA,92101,San Diego,San Diego Police Department,Gunshot,Armed,Firearm/Replica firearm,Brandished weapon,Fleeing/Foot,Deadly force,06073005301,"Census Tract 53.01, San Diego County, California",64397,22687,2386,522,1217,277,176,131,213,121,601,383,2,3,3rd Quintile,3,4,4,5,5,6,8,11,27,106,53,0.5100586756077117,0.07376362112321877,0.0892707460184409,0.2518860016764459,White
16794,White,White,NA,2015-10-20,Cedar Rapids,IA,52405,Linn,Cedar Rapids Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Fleeing/Foot,Deadly force,19113002300,"Census Tract 23, Linn County, Iowa",52155,6140,4541,701,3614,628,466,394,11,16,274,203,2,2,2nd Quintile,2,3,3,3,4,4,6,7,18,69,35,0.795859942743889,0.10262056815679366,0.002422373926447919,0.06033913234970271,White
16795,White,White,NA,2015-10-20,Mandeville,LA,70471,St. Tammany,St. Tammany Parish Sheriff's Office,Gunshot,Armed,Edged weapon/Knife,Used weapon,Fleeing/Foot,Deadly force,22103040712,"Census Tract 407.12, St. Tammany Parish, Louisiana",57070,12212,4257,586,3715,632,96,117,0,14,286,224,2,2,3rd Quintile,3,3,3,4,4,5,7,9,22,85,43,0.8726802912849424,0.02255109231853418,0,0.06718346253229975,White
16789,Black,Black,NA,2015-10-19,Los Angeles,CA,90061,Los Angeles,Los Angeles County Sheriff's Department,Gunshot,Unarmed,None,Sudden threatening movement,Fleeing/Vehicle,Deadly force,06037241202,"Census Tract 2412.02, Los Angeles County, California",41458,5761,5922,1010,34,47,2347,817,20,28,3292,635,1,1,1st Quintile,1,2,2,2,2,2,3,4,9,36,18,0.005741303613644039,0.39631881121242823,0.003377237419790611,0.5558932792975346,Hispanic/Latino
